LAGER LISTA  ;;;;;;;;;;;;;;;;;;;;
Rbr.;MT;NadGrupa;Grupa;Šifra robe;Barcode;KatBroj;Naziv robe;Dob;NazivDob;Polica;Pretinac;JMJ;Stanje;PNBC;VPC;MPC;TD_Sifra;TD_ID;Top;Akt
23276;50;*Bez*;*Bez*;33442;33442;510133;ANTIFRIZ CRVENI KUTTENK C12 1.5L ;;;;;KOM;15,00;7,2713;11,11;13,00;;0,00;;D
23277;50;*Bez*;*Bez*;33443;33443;FC53;METLICA BRISAČA 530MM ;;;;;KOM;2,00;5,27;8,12;9,50;;0,00;;D
23280;50;*Bez*;*Bez*;33465;33465;GE133;GRIJAČ VW ;;;;;KOM;4,00;13,3325;20,51;24,00;;0,00;;D
23282;50;*Bez*;*Bez*;33467;33467;RATKAPA15;RATKAPA SA ZNAKOM 15 ;;;;;KOM;1,00;24,45;37,61;44,00;;0,00;;D
23283;50;*Bez*;*Bez*;33468;33468;RATKAPA16;RATKAPA SA ZNAKOM 16 ;;;;;KOM;2,00;28,365;35,90;42,00;;0,00;;D
23284;50;*Bez*;*Bez*;33469;33469;31669471;FILTER GORIVA VOLVO ;;;;;KOM;1,00;85,11;103,79;121,43;;0,00;;D
23288;50;*Bez*;*Bez*;33473;33473;815029105;KOČIONO CRIJEVO GOLF I II ;;;;;KOM;2,00;5,86;9,16;10,72;;0,00;;D
23290;50;*Bez*;*Bez*;33475;33475;GDB1786;PLOČICE ;;;;;KOM;1,00;43,88;67,51;78,99;;0,00;;D
23311;50;*Bez*;*Bez*;34159;34159;829003310;ČAURA LAFETE MERC.W168 ;;;;;KOM;2,00;10,555;16,24;19,00;;0,00;;D
23314;50;*Bez*;*Bez*;34164;34164;24.3727-0195.2;SAJLA RUČNE GOLF V ;;;;;KOM;2,00;15,56;23,93;28,00;;0,00;;D
23315;50;*Bez*;*Bez*;34165;34165;24.3727-2708.2;SAJLA RUČNE GOLF V ;;;;;KOM;2,00;15,00;23,08;27,00;;0,00;;D
23318;50;*Bez*;*Bez*;34168;34168;EKF203(CU2331);FILTER KLIME ;;;;;KOM;1,00;9,89;16,00;18,72;;0,00;;D
23319;50;*Bez*;*Bez*;34169;34169;GS0216;AMORTIZER GEPEKA OCTAVIA I ;;;;;KOM;2,00;11,11;17,10;20,01;;0,00;;D
23321;50;*Bez*;*Bez*;34171;34171;105116;SPONA NISSAN TERANO ;;;;;KOM;2,00;20,00;30,77;36,00;;0,00;;D
23322;50;*Bez*;*Bez*;34172;34172;J2861030;MANŽETNA ZGLOBA TERANO ;;;;;KOM;2,00;12,22;18,80;22,00;;0,00;;D
23323;50;*Bez*;*Bez*;34173;34173;OBK55.016(25855);MANŽETNA RENO ;;;;;KOM;1,00;26,11;28,72;33,60;;0,00;;D
23325;50;*Bez*;*Bez*;34175;34175;30109366;NOSAČ MOTORA PASAT LX ;;;;;KOM;1,00;67,22;103,42;121,00;;0,00;;D
23329;50;*Bez*;*Bez*;34179;34179;F503701;FILTER KABINE VOLVO ;;;;;KOM;1,00;13,33;20,51;24,00;;0,00;;D
23333;50;*Bez*;*Bez*;34183;34183;09-0054;CRIJEVO INTERKULERA VW 2.0TDI ;;;;;KOM;1,00;48,23;77,79;91,01;;0,00;;D
23334;50;*Bez*;*Bez*;31867;31867;SHELL5W30;SHELL HELIX AV 5W30 4L ;;;;;KOM;2,00;36,7375;51,28;60,00;;0,00;;D
23339;50;*Bez*;*Bez*;32593;32593;49379148;VIJAK KARTERA PVC AUDI VW 2015- ;;;;;KOM;1,00;7,56;9,00;10,53;;0,00;;D
23340;50;*Bez*;*Bez*;32594;32594;EAF589(C3877/1);FILTER ZRAKA ;;;;;KOM;1,00;7,11;11,11;13,00;;0,00;;D
23350;50;*Bez*;*Bez*;32153;32153;109951;NOSAČ AMORTIZERA PASAT ;;;;;KOM;2,00;14,445;22,22;26,00;;0,00;;D
23355;50;*Bez*;*Bez*;32556;32556;107220;ŠELNA AUSPUHA GOLF ;;;;;KOM;2,00;7,505;11,97;14,00;;0,00;;D
23359;50;*Bez*;*Bez*;32561;32561;2203601;NOSAČ AMORTIZERA PASAT 97- ;;;;;KOM;2,00;19,145;27,35;32,00;;0,00;;D
23360;50;*Bez*;*Bez*;32562;32562;54531;VIJAK TOČKA FORD MAZDA ;;;;;KOM;1,00;1,80;2,56;3,00;;0,00;;D
23361;50;*Bez*;*Bez*;32563;32563;32923018;NOSAČ MOTORA GOLF 5 DX ;;;;;KOM;1,00;70,56;108,55;127,00;;0,00;;D
23372;50;*Bez*;*Bez*;33740;33740;821662;NOSAČ LAFETE BMW LX ;;;;;KOM;1,00;32,85;48,44;56,67;;0,00;;D
23374;50;*Bez*;*Bez*;33742;33742;VE80030;ČEP KUĆIŠTA FILTERA ULJA HU719/7X ;;;;;KOM;2,00;11,00;19,30;22,58;;0,00;;D
23376;50;*Bez*;*Bez*;33746;33746;818019510;STABILIZATOR ZADNJI GOLF V ;;;;;KOM;3,00;20,3933;31,38;36,71;;0,00;;D
23379;50;*Bez*;*Bez*;33764;33764;56167;LIM ZA ZAŠTITU DISKA ZAD. LX GOLF V ;;;;;KOM;1,00;21,11;32,48;38,00;;0,00;;D
23380;50;*Bez*;*Bez*;33765;33765;56168;LIM ZA ZAŠTITU DISKA ZAD. DX GOLF V ;;;;;KOM;1,00;21,11;32,48;38,00;;0,00;;D
23381;50;*Bez*;*Bez*;33766;33766;818008810;STABILIZATOR A KLASA W168 ;;;;;KOM;2,00;13,275;20,68;24,20;;0,00;;D
23382;50;*Bez*;*Bez*;33767;33767;825007410(49185);KUGLA MERC A KLASA W168 ;;;;;KOM;3,00;17,5533;27,57;32,26;;0,00;;D
23384;50;*Bez*;*Bez*;33769;33769;23476A;CRIJEVO VODE ;;;;;KOM;1,00;4,72;7,26;8,49;;0,00;;D
23385;50;*Bez*;*Bez*;33770;33770;23478A;CRIJEVO VODE ;;;;;KOM;1,00;3,61;5,56;6,51;;0,00;;D
23396;50;*Bez*;*Bez*;32578;32578;ZFR5F;SVJEĆICA ;;;;;KOM;4,00;4,08;6,00;7,02;;0,00;;D
23397;50;*Bez*;*Bez*;32651;32651;CG7.5;CRIJEVO GORIVA FI 7.5 ;;;;;KOM;0,50;8,68;12,39;14,50;;0,00;;D
23403;50;*Bez*;*Bez*;31984;31984;63563;STABILIZATOR GOLF V ;;;;;KOM;3,00;12,51;18,85;22,05;;0,00;;D
23404;50;*Bez*;*Bez*;31985;31985;818023510(JTS283);STABILIZATOR PEŽO CITROEN ;;;;;KOM;2,00;12,28;18,00;21,06;;0,00;;D
23407;50;*Bez*;*Bez*;31988;31988;CSL5039;STABILIZATOR AUDI LX ;;;;;KOM;1,00;14,00;22,00;25,74;;0,00;;D
23408;50;*Bez*;*Bez*;31989;31989;CSL6039;STABILIZATOR AUDI DX ;;;;;KOM;1,00;14,00;22,00;25,74;;0,00;;D
23409;50;*Bez*;*Bez*;31990;31990;818009610;STABILIZATOR MERCEDES W210 DX ;;;;;KOM;1,00;9,00;14,00;16,38;;0,00;;D
23411;50;*Bez*;*Bez*;33544;33544;C31005;FILTER ZRAKA HONDA ;;;;;KOM;1,00;19,33;31,00;36,27;;0,00;;D
23414;50;*Bez*;*Bez*;33547;33547;410013910;LEŽAJ SPOJNIČKE ;;;;;KOM;1,00;7,80;12,00;14,04;;0,00;;D
23416;50;*Bez*;*Bez*;33549;33549;E527L;FILTER ZRAKA M205 ;;;;;KOM;1,00;65,00;100,00;117,00;;0,00;;D
23418;50;*Bez*;*Bez*;33551;33551;713640500;LEŽAJ PREDNJI PEŽO ;;;;;KOM;1,00;60,00;92,31;108,00;;0,00;;D
23419;50;*Bez*;*Bez*;33552;33552;534007520;ŠPANER MIKROREMENA ;;;;;KOM;1,00;44,86;69,00;80,73;;0,00;;D
23424;50;*Bez*;*Bez*;34040;34040;520831(BHN317);KOČIONA KLIJEŠTA ZAD.GOLF V LX ;;;;;KOM;1,00;80,99;125,55;146,89;;0,00;;D
23425;50;*Bez*;*Bez*;34041;34041;520832(BHN318);KOČIONA KLIJEŠTA ZAD. GOLF V DX ;;;;;KOM;2,00;80,99;125,55;146,89;;0,00;;D
23426;50;*Bez*;*Bez*;34042;34042;71-24602-30;BRTVA ISPUHA OPEL ;;;;;KOM;1,00;4,24;7,00;8,19;;0,00;;D
23429;50;*Bez*;*Bez*;34048;34048;5998;ČEP ULJA FIAT ;;;;;KOM;1,00;1,95;3,00;3,51;;0,00;;D
23430;50;*Bez*;*Bez*;34049;34049;EKF327A(CUK2641);FILTER KLIME ;;;;;KOM;1,00;24,72;39,00;45,63;;0,00;;D
23431;50;*Bez*;*Bez*;34057;34057;EOF184(HU612/1X);FILTER ULJA ;;;;;KOM;1,00;5,67;8,86;10,37;;0,00;;D
23434;50;*Bez*;*Bez*;34060;34060;EAF817(C12133/1);FILTER ZRAKA ;;;;;KOM;1,00;17,68;28,00;32,76;;0,00;;D
23438;50;*Bez*;*Bez*;34184;34184;09-0215;CRIJEVO INTERKULERA VW 2.0TDI ;;;;;KOM;1,00;43,66;70,42;82,39;;0,00;;D
23439;50;*Bez*;*Bez*;34185;34185;09-0220;CRIJEVO INTERKULERA VW 2.0TDI ;;;;;KOM;1,00;37,29;60,14;70,36;;0,00;;D
23440;50;*Bez*;*Bez*;34186;34186;22-045744;AMORTIZER PREDNJI GOLF IV ;;;;;KOM;2,00;63,70;72,62;84,97;;0,00;;D
23442;50;*Bez*;*Bez*;34188;34188;623150;REGULATOR VISINE FAROVA ;;;;;KOM;1,00;100,56;154,71;181,01;;0,00;;D
23454;50;*Bez*;*Bez*;34200;34200;924.867;PODLOŠKA DIZNE MERC. ;;;;;KOM;4,00;0,67;1,03;1,21;;0,00;;D
23455;50;*Bez*;*Bez*;34201;34201;EAF513(C39219);FILTER ZRAKA ;;;;;KOM;1,00;14,64;22,87;26,76;;0,00;;D
23458;50;*Bez*;*Bez*;34204;34204;102930;RELEJ AC PUMPE VW ;;;;;KOM;1,00;5,56;8,55;10,00;;0,00;;D
23465;50;*Bez*;*Bez*;34211;34211;N90905502;VIJAK ŠPANERA REMENA ;;;;;KOM;2,00;3,89;4,70;5,50;;0,00;;D
23467;50;*Bez*;*Bez*;34213;34213;A929S;METLICE BRISAČA ;;;;;KOM;1,00;41,88;59,83;70,00;;0,00;;D
23468;50;*Bez*;*Bez*;34214;34214;630321;TERMOSTAT VW TRANS.T5 ;;;;;KOM;1,00;50,00;76,92;90,00;;0,00;;D
23469;50;*Bez*;*Bez*;34215;34215;861011;ZGLOB VANJSKI T5 ;;;;;KOM;1,00;53,89;82,91;97,00;;0,00;;D
23472;50;*Bez*;*Bez*;34218;34218;24569;MANŽETNA MJENJAČA VW T5 ;;;;;KOM;1,00;15,27;21,81;25,52;;0,00;;D
23487;50;*Bez*;*Bez*;33127;33127;409186;PVC FILTER MJENJAČA ;;;;;KOM;1,00;2,80;4,34;5,08;;0,00;;D
23488;50;*Bez*;*Bez*;33128;33128;CUK26023;FILTER KLIME MERCEDES ;;;;;KOM;1,00;43,65;70,41;82,38;;0,00;;D
23489;50;*Bez*;*Bez*;33129;33129;H27001;FILTER MJENJAČA ;;;;;KOM;1,00;29,77;48,00;56,16;;0,00;;D
23493;50;*Bez*;*Bez*;33702;33702;335.350;SEMERING DIZNE OPEL ;;;;;KOM;1,00;12,78;12,91;15,10;;0,00;;D
23497;50;*Bez*;*Bez*;33760;33760;111226;RAČVA VODE ;;;;;KOM;1,00;8,88;13,68;16,01;;0,00;;D
23498;50;*Bez*;*Bez*;33761;33761;MJ00498;AMORTIZER ZADNJI GOLF V ;;;;;KOM;2,00;33,34;51,29;60,01;;0,00;;D
23502;50;*Bez*;*Bez*;33794;33794;GS1083;AMORTIZER GEPEKA GOLF V ;;;;;KOM;2,00;10,555;16,24;19,00;;0,00;;D
23503;50;*Bez*;*Bez*;33795;33795;195/65R15;GUMA HANKOOK VENTUS PRIME 3 K125 195/65R15 /23 ;;;;;KOM;2,00;98,54;156,41;183,00;;0,00;;D
23508;50;*Bez*;*Bez*;32723;32723;33783;SENZOR TEMPERATURE GOLF IV ;;;;;KOM;1,00;8,89;13,68;16,01;;0,00;;D
23510;50;*Bez*;*Bez*;32725;32725;8113800200;VIJAK KARTERA VW GOLF III ;;;;;KOM;1,00;1,44;2,22;2,60;;0,00;;D
23514;50;*Bez*;*Bez*;32738;32738;821020610(JTC970);LAFETA ČELIČNA MERCEDES W203 LX ;;;;;KOM;1,00;73,70;113,38;132,65;;0,00;;D
23515;50;*Bez*;*Bez*;32739;32739;1198500500;PUMPICA BRISAČA ;;;;;KOM;1,00;7,66;11,79;13,79;;0,00;;D
23524;50;*Bez*;*Bez*;33396;33396;GDB2175;PLOČICE PREDNJE RENO ;;;;;KOM;1,00;43,09;68,87;80,58;;0,00;;D
23525;50;*Bez*;*Bez*;33397;33397;825017210(JBJ377);KUGLA GOLF IV LX ;;;;;KOM;1,00;14,62;22,50;26,33;;0,00;;D
23529;50;*Bez*;*Bez*;33413;33413;815003930;ŠOLJA AMORTIZERA GOLF III 94- ;;;;;KOM;4,00;12,825;19,50;22,82;;0,00;;D
23535;50;*Bez*;*Bez*;33433;33433;840010310;SPONA MERC.W203/W211/W220 ;;;;;KOM;4,00;15,595;23,99;28,07;;0,00;;D
23536;50;*Bez*;*Bez*;33434;33434;119272;METLICE BRISAČA GOLF VII ;;;;;KOM;1,00;26,67;41,03;48,01;;0,00;;D
23539;50;*Bez*;*Bez*;34064;34064;AP137/3(C30163);FILTER ZRAKA ;;;;;KOM;1,00;17,78;27,35;32,00;;0,00;;D
23540;50;*Bez*;*Bez*;34065;34065;K1121(CU3454);FILTER KABINE ;;;;;KOM;1,00;16,11;24,79;29,00;;0,00;;D
23541;50;*Bez*;*Bez*;34066;34066;10929449;ULJE ZA MJENJAČE AUTOMATIK MB236.14 ;;;;;KOM;13,00;16,1123;24,79;29,00;;0,00;;D
23543;50;*Bez*;*Bez*;32668;32668;TP558;CENTRALNI LEŽAJ MERCEDES ;;;;;KOM;1,00;41,03;58,00;67,86;;0,00;;D
23545;50;*Bez*;*Bez*;32670;32670;TI2892;TERMOSTAT MERCEDES ;;;;;KOM;1,00;40,56;62,40;73,01;;0,00;;D
23546;50;*Bez*;*Bez*;32671;32671;6PK1005EST;MIKROREMEN 6PK1005EST ;;;;;KOM;1,00;16,34;26,36;30,84;;0,00;;D
23547;50;*Bez*;*Bez*;32672;32672;MJ00297;AMORTIZER ZADNJI M-210 ;;;;;KOM;2,00;41,88;63,25;74,00;;0,00;;D
23549;50;*Bez*;*Bez*;32700;32700;840089310;KRAJNICA DUGA GOLF IV LX ;;;;;KOM;1,00;9,255;14,24;16,66;;0,00;;D
23554;50;*Bez*;*Bez*;32705;32705;10949459;CENTRALNI LEŽAJ MERCEDES ;;;;;KOM;1,00;143,59;157,95;184,80;;0,00;;D
23557;50;*Bez*;*Bez*;32708;32708;9336001(713610470);LEŽAJ PREDNJI FABIA ;;;;;KOM;1,00;40,68;58,11;67,99;;0,00;;D
23559;50;*Bez*;*Bez*;32732;32732;EAF652(C20106/1);FILTER ZRAKA OPEL ;;;;;KOM;1,00;10,72;17,00;19,89;;0,00;;D
23560;50;*Bez*;*Bez*;32733;32733;EFF197(WK853/23);FILTER GORIVA OPEL ;;;;;KOM;1,00;23,52;37,00;43,29;;0,00;;D
23561;50;*Bez*;*Bez*;32734;32734;EKF137A(CUK2243);FILTER KLIME OPEL ;;;;;KOM;2,00;13,245;21,22;24,83;;0,00;;D
23562;50;*Bez*;*Bez*;32740;32740;F00VC17503;PODLOŠKA DIZNE ;;;;;KOM;2,00;1,195;1,71;2,00;;0,00;;D
23566;50;*Bez*;*Bez*;32744;32744;863806;GUMICA BALANS ŠT POLO 17MM ;;;;;KOM;2,00;2,385;3,56;4,17;;0,00;;D
23567;50;*Bez*;*Bez*;32745;32745;863808;GUMICA BALANS ŠT. POLO 18MM ;;;;;KOM;2,00;2,01;3,00;3,51;;0,00;;D
23568;50;*Bez*;*Bez*;32746;32746;C30196;FILTER ZRAKA VOLVO ;;;;;KOM;1,00;20,20;33,30;38,96;;0,00;;D
23569;50;*Bez*;*Bez*;32747;32747;ECV097;ZGLOB TOČKA POLO FABIA ;;;;;KOM;1,00;36,91;51,99;60,83;;0,00;;D
23571;50;*Bez*;*Bez*;32749;32749;HU8014Z;FILTER ULJA VOLVO ;;;;;KOM;1,00;12,38;20,25;23,69;;0,00;;D
23573;50;*Bez*;*Bez*;32751;32751;EFF056;FILTER GORIVA BMW ;;;;;KOM;1,00;12,63;19,00;22,23;;0,00;;D
23579;50;*Bez*;*Bez*;34224;34224;W7061;FILTER ULJA ;;;;;KOM;1,00;14,44;22,00;25,74;;0,00;;D
23582;50;*Bez*;*Bez*;34227;34227;23698;MANŽETNA TOČKA AUDI ;;;;;KOM;3,00;19,50;27,86;32,60;;0,00;;D
23586;50;*Bez*;*Bez*;34231;34231;55600;POKLOPAC FILTERA ULJA VW ;;;;;KOM;1,00;12,77;19,66;23,00;;0,00;;D
23591;50;*Bez*;*Bez*;34236;34236;8PK1226;MIKROREMEN ;;;;;KOM;1,00;32,22;49,57;58,00;;0,00;;D
23594;50;*Bez*;*Bez*;34239;34239;39698;POKLOPAC FILTERA ULJA VW ;;;;;KOM;1,00;15,32;23,32;27,28;;0,00;;D
23599;50;*Bez*;*Bez*;34244;34244;A281H;METLICA ZADNJA PASAT KARAVAN 05- ;;;;;KOM;1,00;9,87;14,10;16,50;;0,00;;D
23601;50;*Bez*;*Bez*;34246;3165143498736;1987302251;SIJALICA 12V21W W21W ;;;;;KOM;1,00;2,69;3,85;4,50;;0,00;;D
23602;50;*Bez*;*Bez*;34247;34247;H8;SIJALICA 12VH8 ;;;;;KOM;1,00;7,78;11,97;14,00;;0,00;;D
23604;50;*Bez*;*Bez*;34249;34249;98040100;KABEL PLOČICA ;;;;;KOM;1,00;5,555;8,55;10,00;;0,00;;D
23607;50;*Bez*;*Bez*;34252;34252;165/70R14;GUMA LAUFEN M+S LW31 165/70R14 ZIMA /23 ;;;;;KOM;4,00;70,15;109,61;128,24;;0,00;;D
23609;50;*Bez*;*Bez*;33797;33797;205/60R16;GUMA HANKOOK VENTUS PRIME 4 K135 205/60R16 /23 ;;;;;KOM;4,00;150,23;238,46;279,00;;0,00;;D
23612;50;*Bez*;*Bez*;33800;33800;225/40R18;GUMA HANKOOK VENTUS PRIME4 K135 225/40R18 /23 ;;;;;KOM;4,00;148,075;235,04;275,00;;0,00;;D
23614;50;*Bez*;*Bez*;33802;33802;235/45R17;GUMA HANKOOK VENTUS PRIME4 K135 235/45R17 /23 ;;;;;KOM;4,00;146,6775;243,59;285,00;;0,00;;D
23617;50;*Bez*;*Bez*;33814;33814;815029132;KOČIONO CRIJEVO GOLF V PREDNJE ;;;;;KOM;2,00;9,305;15,00;17,55;;0,00;;D
23619;50;*Bez*;*Bez*;33816;33816;TH7227.91J;TERMOSTAT VW 1.6TDI ;;;;;KOM;1,00;34,02;54,00;63,18;;0,00;;D
23621;50;*Bez*;*Bez*;33818;33818;FBS02082;SAJLA RUČNE CADDY 04- ;;;;;KOM;1,00;14,45;22,22;26,00;;0,00;;D
23628;50;*Bez*;*Bez*;32157;32157;19-119939;AMORTIZER PREDNJI PASAT ;;;;;KOM;2,00;52,605;82,05;96,00;;0,00;;D
23629;50;*Bez*;*Bez*;32158;32158;30938626;TANJIR DRŽAČ PR.SPIRALE PASAT ;;;;;KOM;2,00;16,945;26,07;30,50;;0,00;;D
23630;50;*Bez*;*Bez*;32610;32610;114943;CRIJEVO VODE GOLF V 1.9TDI ;;;;;KOM;1,00;8,97;12,82;15,00;;0,00;;D
23631;50;*Bez*;*Bez*;32611;32611;178051A;CRIJEVO VODE GOLF V 1.9TDI ;;;;;KOM;1,00;4,17;6,41;7,50;;0,00;;D
23639;50;*Bez*;*Bez*;32893;32893;GDB2070;DISK PLOČICE ;;;;;KOM;1,00;58,665;93,44;109,32;;0,00;;D
23640;50;*Bez*;*Bez*;32894;32894;GIC242;KABLOVI PLOČICA MERCEDES ;;;;;KOM;1,00;5,44;7,47;8,74;;0,00;;D
23641;50;*Bez*;*Bez*;33259;33259;EAF764(C15008);FILTER ZRAKA ;;;;;KOM;1,00;17,99;28,12;32,90;;0,00;;D
23643;50;*Bez*;*Bez*;33418;33418;63734;KRAJNICA VW LX ;;;;;KOM;2,00;23,0033;33,66;39,38;;0,00;;D
23644;50;*Bez*;*Bez*;33419;33419;63735;KRAJNICA VW DX ;;;;;KOM;1,00;22,55;33,66;39,38;;0,00;;D
23645;50;*Bez*;*Bez*;33420;33420;EAF693(C5082);FILTER ZRAKA ;;;;;KOM;1,00;7,42;12,00;14,04;;0,00;;D
23646;50;*Bez*;*Bez*;33421;33421;FC45;METLICE BRISAČA 450CM ;;;;;KOM;1,00;4,0767;6,41;7,50;;0,00;;D
23647;50;*Bez*;*Bez*;33422;33422;FC48;METLICE BRISAČA 48CM ;;;;;KOM;4,00;4,4425;6,84;8,00;;0,00;;D
23652;50;*Bez*;*Bez*;33506;33506;359.300;PODLOŠKA ;;;;;KOM;2,00;0,68;1,03;1,21;;0,00;;D
23653;50;*Bez*;*Bez*;33507;33507;GE102;GRIJAČ BMW E46 ;;;;;KOM;4,00;13,3325;20,52;24,01;;0,00;;D
23654;50;*Bez*;*Bez*;33508;33508;32923460;ODBOJNIK PREDNJIH AMOTRIZERA GOLF V VI VII ;;;;;KOM;2,00;5,835;8,97;10,49;;0,00;;D
23659;50;*Bez*;*Bez*;33319;33319;22-031167;AMORTIZER PREDNJI PASAT ;;;;;KOM;2,00;45,32;73,10;85,53;;0,00;;D
23666;50;*Bez*;*Bez*;33600;33600;829010710;NOSAČ LAFETE GOLF V LX ;;;;;KOM;2,00;22,745;37,00;43,29;;0,00;;D
23667;50;*Bez*;*Bez*;33601;33601;840072210;KRAJNICA MERCEDES W210 LX ;;;;;KOM;1,00;14,89;22,91;26,80;;0,00;;D
23668;50;*Bez*;*Bez*;33602;33602;GDB1789;PLOČICE PREDNJE RENO ;;;;;KOM;1,00;47,71;67,00;78,39;;0,00;;D
23670;50;*Bez*;*Bez*;33628;33628;JGS135T;AMORTIZER ZADNJI AUDI A4 ;;;;;KOM;2,00;39,19;60,29;70,54;;0,00;;D
23671;50;*Bez*;*Bez*;33629;33629;TH1789.87J;TERMOSTAT VW AUDI ;;;;;KOM;1,00;32,59;52,00;60,84;;0,00;;D
23674;50;*Bez*;*Bez*;33632;33632;111240;RAČVA VODE ;;;;;KOM;1,00;5,56;8,55;10,00;;0,00;;D
23676;50;*Bez*;*Bez*;33634;33634;3151802003;POTISNI LEŽAJ GOLF 1.6D ;;;;;KOM;1,00;8,33;12,82;15,00;;0,00;;D
23678;50;*Bez*;*Bez*;32764;32764;32923504;ODBOJNIK ZADNJIH AMORTIZERA PASAT 05- ;;;;;KOM;2,00;8,195;12,82;15,00;;0,00;;D
23683;50;*Bez*;*Bez*;32948;32948;380.150;BRTVA DEKLA DIZNE GOLF VI ;;;;;KOM;4,00;7,7775;11,97;14,00;;0,00;;D
23684;50;*Bez*;*Bez*;32949;32949;722.080;BRTVA DEKLA GOLF VI DIZNE ;;;;;KOM;4,00;7,2225;11,11;13,00;;0,00;;D
23685;50;*Bez*;*Bez*;32950;32950;722.100;BRTVA DEKLA GOLF VI ;;;;;KOM;1,00;18,33;28,21;33,01;;0,00;;D
23686;50;*Bez*;*Bez*;32951;32951;898.600;BRTVA DEKLA GOLF VI ;;;;;KOM;1,00;20,55;31,62;37,00;;0,00;;D
23687;50;*Bez*;*Bez*;32952;32952;426.780;PODLOŠKA DIZNE GOLF VI ;;;;;KOM;8,00;4,1663;6,41;7,50;;0,00;;D
23690;50;*Bez*;*Bez*;32937;32937;CUK27009;FILTER KLIME NISSAN ;;;;;KOM;1,00;20,89;33,69;39,42;;0,00;;D
23692;50;*Bez*;*Bez*;32939;32939;TA1691;KRAJNICA DX POLO ;;;;;KOM;1,00;12,22;18,87;22,08;;0,00;;D
23697;50;*Bez*;*Bez*;32966;32966;600008400;SET KVAČILA PEŽO ;;;;;KOM;1,00;430,88;662,89;775,58;;0,00;;D
23706;50;*Bez*;*Bez*;32998;32998;37306(GDB1542);PLOČICE PR.MERC W211 ;;;;;KOM;1,00;29,965;46,62;54,55;;0,00;;D
23707;50;*Bez*;*Bez*;32999;32999;GIC398;KABLOVI PLOČICA ;;;;;KOM;1,00;4,24;6,53;7,64;;0,00;;D
23711;50;*Bez*;*Bez*;34254;34254;175/70R13;GUMA LAUFENN M+S LW31 175/70R13 ZIMA /23 ;;;;;KOM;6,00;71,085;111,07;129,95;;0,00;;D
23712;50;*Bez*;*Bez*;34255;34255;185/60R14;GUMA LAUFENN M+S LW31 185/60R14 ZIMA /23 ;;;;;KOM;2,00;77,5875;121,23;141,84;;0,00;;D
23713;50;*Bez*;*Bez*;34256;34256;185/60R15;GUMA LAUFENN M+S LW31 185/60R15 ZIMA /23 ;;;;;KOM;4,00;77,715;121,43;142,07;;0,00;;D
23714;50;*Bez*;*Bez*;34257;34257;185/65R14;GUMA LAUFENN M+S LH71 185/65R14 LJETO ZIMA /23 ;;;;;KOM;4,00;86,1575;134,62;157,51;;0,00;;D
23719;50;*Bez*;*Bez*;34262;34262;205/55R16;GUMA LAUFENN M+S LW31 205/55R16 ZIMA /23 ;;;;;KOM;10,00;98,669;154,17;180,38;;0,00;;D
23724;50;*Bez*;*Bez*;34269;34269;37133(GDB1403);DISK PLOČICE ;;;;;KOM;1,00;43,97;68,70;80,38;;0,00;;D
23728;50;*Bez*;*Bez*;34273;34273;HU618Y;FILTER ULJA ;;;;;KOM;1,00;14,27;23,02;26,93;;0,00;;D
23730;50;*Bez*;*Bez*;34275;34275;EAF895(C25040);FILTER ZRAKA ;;;;;KOM;1,00;12,99;20,29;23,74;;0,00;;D
23735;50;*Bez*;*Bez*;34280;34280;48X65X7;SEMERING POLUOSOVINE 48X62X7 ;;;;;KOM;1,00;2,18;4,00;4,68;;0,00;;D
23737;50;*Bez*;*Bez*;34282;34282;400228;NOSAČ AUSPUHA MERC ;;;;;KOM;1,00;2,78;4,28;5,01;;0,00;;D
23740;50;*Bez*;*Bez*;34285;34285;155/80R13;GUMA LAUFENN M+S LW31 155/80R13 39/22 ;;;;;KOM;4,00;60,915;95,18;111,36;;0,00;;D
23741;50;*Bez*;*Bez*;34286;34286;165/70R13;GUMA LAUFENN M+S LW31 165/70R13 38/22 ;;;;;KOM;4,00;66,905;104,54;122,31;;0,00;;D
23743;50;*Bez*;*Bez*;34288;34288;175/65R14;GUMA LAUFENN M+S LW31 175/65R14 /23 ;;;;;KOM;4,00;68,9925;107,80;126,13;;0,00;;D
23744;50;*Bez*;*Bez*;33260;33260;PU9001/1X;FILTER GORIVA ;;;;;KOM;1,00;39,10;50,83;59,47;;0,00;;D
23745;50;*Bez*;*Bez*;33261;33261;TFL3.2X15;CRIJEVO DIZNA 3.2 ;;;;;KOM;16,20;3,9995;7,26;8,49;;0,00;;D
23748;50;*Bez*;*Bez*;33311;33311;13.0460-7304.2(GDB2071);PLOČICE ZADNJE MERC.W205 ;;;;;KOM;1,00;65,56;100,86;118,01;;0,00;;D
23749;50;*Bez*;*Bez*;33312;33312;24.8190-0067.2;KABEL PLOČICA ;;;;;KOM;4,00;5,70;8,98;10,51;;0,00;;D
23753;50;*Bez*;*Bez*;33337;33337;PFK640;OSIGURAČI PLOČICA M203 SPORT ;;;;;KOM;1,00;16,30;25,08;29,34;;0,00;;D
23764;50;*Bez*;*Bez*;33132;33132;097.630;BRTVA AUTOMATSKOG MJENJAČA ;;;;;KOM;1,00;7,78;11,97;14,00;;0,00;;D
